2017-11-30T04:58:00.000Z;31;33;33;35;36;37;38;39;41;41;43;44;45;;46;47;48;48;50;51;52;;;56;58;;35;37;40;43;44;
2017-11-30T04:59:00.000Z;30;32;32;34;35;36;37;38;40;40;42;43;44;;45;46;47;47;49;50;51;;;55;57;58;34;36;39;42;43;
2017-11-30T05:00:00.000Z;29;31;31;33;34;35;36;37;39;39;41;42;43;;44;45;46;46;48;49;50;;;54;56;57;33;35;38;41;42;
2017-11-30T05:01:00.000Z;28;30;30;32;33;34;35;36;38;38;40;41;42;;43;44;45;45;47;48;49;;;53;55;56;32;34;37;40;41;
2017-11-30T05:02:00.000Z;27;29;29;31;32;33;34;35;37;37;39;40;41;;42;43;44;44;46;47;48;;;52;54;55;31;33;36;39;40;
2017-11-30T05:03:00.000Z;26;28;28;30;31;32;33;34;36;36;38;39;40;;41;42;43;43;45;46;47;;;51;53;54;30;32;35;38;39;
2017-11-30T05:04:00.000Z;25;27;27;29;30;31;32;33;35;35;37;38;39;;40;41;42;42;44;45;46;;;50;52;53;29;31;34;37;38;
2017-11-30T05:05:00.000Z;24;26;26;28;29;30;31;32;34;34;36;37;38;;39;40;41;41;43;44;45;;;49;51;52;28;30;33;36;37;
2017-11-30T05:06:00.000Z;23;25;25;27;28;29;30;31;33;33;35;36;37;;38;39;40;40;42;43;44;;;48;50;51;27;29;32;35;36;
2017-11-30T05:07:00.000Z;22;24;24;26;27;28;29;30;32;32;34;35;36;;37;38;39;39;41;42;43;;;47;49;50;26;28;31;34;35;
2017-11-30T05:08:00.000Z;21;23;23;25;26;27;28;29;31;31;33;34;35;;36;37;38;38;40;41;42;;;46;48;49;25;27;30;33;34;
2017-11-30T05:09:00.000Z;20;22;22;24;25;26;27;28;30;30;32;33;34;;35;36;37;37;39;40;41;;;45;47;48;24;26;29;32;33;
2017-11-30T05:10:00.000Z;19;21;21;23;24;25;26;27;29;29;31;32;33;;34;35;36;36;38;39;40;;;44;46;47;23;25;28;31;32;
2017-11-30T05:11:00.000Z;18;20;20;22;23;24;25;26;28;28;30;31;32;;33;34;35;35;37;38;39;;;43;45;46;22;24;27;30;31;
2017-11-30T05:12:00.000Z;17;19;19;21;22;23;24;25;27;27;29;30;31;;32;33;34;34;36;37;38;;;42;44;45;21;23;26;29;30;
2017-11-30T05:13:00.000Z;16;18;18;20;21;22;23;24;26;26;28;29;30;;31;32;33;33;35;36;37;;;41;43;44;20;22;25;28;29;
2017-11-30T05:14:00.000Z;15;17;17;19;20;21;22;23;25;25;27;28;29;;30;31;32;32;34;35;36;;;40;42;43;19;21;24;27;28;
2017-11-30T05:15:00.000Z;14;16;16;18;19;20;21;22;24;24;26;27;28;;29;30;31;31;33;34;35;;;39;41;42;18;20;23;26;27;
2017-11-30T05:16:00.000Z;13;15;15;17;18;19;20;21;23;23;25;26;27;;28;29;30;30;32;33;34;;;38;40;41;17;19;22;25;26;
2017-11-30T05:17:00.000Z;12;14;14;16;17;18;19;20;22;22;24;25;26;;27;28;29;29;31;32;33;;;37;39;40;16;18;21;24;25;
2017-11-30T05:18:00.000Z;12;13;13;15;16;17;18;19;21;21;23;24;25;;26;27;28;29;30;31;32;;;36;38;39;15;17;20;23;24;
2017-11-30T05:19:00.000Z;10;12;12;14;15;16;17;18;20;20;22;23;24;;25;26;27;27;29;30;31;;;35;37;38;14;16;19;22;23;
2017-11-30T05:20:00.000Z;9;11;11;13;14;15;16;17;19;19;21;22;23;;24;25;26;26;28;29;30;;;34;36;37;13;15;18;21;22;
2017-11-30T05:21:00.000Z;8;10;10;12;13;14;15;16;18;18;20;21;22;;23;24;25;25;27;28;29;;;33;35;36;12;14;17;20;21;
2017-11-30T05:22:00.000Z;7;9;9;11;12;13;14;15;17;17;19;20;21;;22;23;24;24;26;27;28;;;32;34;35;11;13;16;19;20;
2017-11-30T05:23:00.000Z;6;8;8;10;11;12;13;14;16;16;18;19;20;;21;22;23;23;25;26;27;;;31;33;34;10;12;15;18;19;
2017-11-30T05:24:00.000Z;5;7;7;9;10;11;12;13;15;15;17;18;19;;20;21;22;22;24;25;26;;;30;32;33;9;11;14;17;18;
2017-11-30T05:25:00.000Z;4;6;6;8;9;10;11;12;14;14;16;17;18;;19;20;21;21;23;24;25;;;29;31;32;8;10;13;16;17;
2017-11-30T05:26:00.000Z;3;5;5;7;8;9;10;11;13;13;15;16;17;;18;19;20;20;22;23;24;;;28;30;31;7;9;12;15;16;
2017-11-30T05:27:00.000Z;2;4;4;6;7;8;9;10;12;12;14;15;16;;17;18;19;19;21;22;23;;;27;29;30;6;8;11;14;15;
2017-11-30T05:28:00.000Z;1;3;3;5;6;7;8;9;11;11;13;14;15;;16;17;18;18;20;21;22;;;26;28;29;5;7;10;13;14;
2017-11-30T05:29:00.000Z;0;2;2;4;5;6;7;8;10;10;12;13;14;;15;16;17;17;19;20;21;;;25;27;28;4;6;9;12;13;
2017-11-30T05:30:00.000Z;0;1;1;3;4;5;6;7;9;9;11;12;13;;14;15;16;16;18;19;20;;;24;26;27;3;5;8;11;12;
2017-11-30T05:31:00.000Z;28;0;0;2;3;4;5;6;8;8;10;11;12;;13;14;15;16;17;18;19;;;23;25;26;2;4;7;10;11;
2017-11-30T05:32:00.000Z;27;29;29;0;2;2;3;4;6;7;8;10;11;;11;13;13;14;15;16;18;;;22;23;25;1;3;6;9;10;
2017-11-30T05:33:00.000Z;26;28;28;0;1;2;3;4;6;6;8;9;10;;11;12;13;13;15;16;17;;;21;23;24;0;2;5;8;9;
2017-11-30T05:34:00.000Z;25;27;27;29;0;1;2;3;5;5;7;8;9;;10;11;12;12;14;15;16;;;20;22;23;;1;4;7;8;
2017-11-30T05:35:00.000Z;24;26;26;28;29;0;1;2;4;5;6;7;8;;9;10;11;12;13;14;16;;;20;21;22;24;0;3;5;7;
2017-11-30T05:36:00.000Z;23;25;25;27;28;29;0;1;3;3;4;6;7;;8;9;9;10;11;12;14;;;18;20;21;23;24;2;4;6;
2017-11-30T05:37:00.000Z;23;24;25;26;28;29;30;0;2;2;4;5;6;;7;8;9;10;11;12;13;;;17;19;20;22;24;26;3;4;
2017-11-30T05:38:00.000Z;22;23;24;25;26;27;28;29;1;2;3;4;5;;6;7;8;9;10;11;13;;;17;18;20;22;23;25;28;1;
2017-11-30T05:39:00.000Z;20;22;22;24;25;26;27;28;30;0;1;3;4;;4;5;6;7;8;9;11;;;15;16;18;20;21;24;26;27;
2017-11-30T05:40:00.000Z;19;21;21;23;24;25;26;27;29;0;0;1;2;;3;4;5;6;7;8;10;;;14;15;17;19;20;22;25;26;
2017-11-30T05:41:00.000Z;18;20;20;22;23;24;25;26;28;28;0;1;2;;3;4;5;6;7;8;9;;;13;15;16;18;20;22;24;25;
2017-11-30T05:42:00.000Z;17;19;19;21;22;23;24;25;27;27;28;0;1;;2;3;4;4;6;7;8;;;12;14;15;17;19;21;23;24;
2017-11-30T05:43:00.000Z;16;18;18;20;21;22;23;24;26;26;27;0;0;;1;2;3;3;4;6;7;;;11;13;14;16;17;20;22;23;
2017-11-30T05:44:00.000Z;15;17;17;19;20;21;22;23;25;25;26;28;0;;0;1;2;3;4;5;7;;;11;12;14;16;17;19;22;23;
2017-11-30T05:45:00.000Z;14;16;16;18;19;20;21;22;24;24;25;27;28;;0;0;1;2;3;4;6;;;10;12;13;15;16;19;21;22;
2017-11-30T05:46:00.000Z;13;15;15;17;18;19;20;21;23;23;24;26;27;;28;0;0;1;2;4;5;;;9;11;12;14;16;18;20;21;
2017-11-30T05:47:00.000Z;13;14;14;16;17;18;19;20;22;22;24;26;27;;28;0;0;1;2;3;5;;;9;10;12;14;15;18;20;21;
2017-11-30T05:48:00.000Z;11;13;13;15;16;17;18;19;21;21;23;25;26;;27;28;0;0;1;2;4;;;8;9;11;13;14;17;19;20;
2017-11-30T05:49:00.000Z;10;12;12;14;15;16;17;18;20;20;22;24;25;;26;27;0;0;1;2;3;;;7;9;10;12;14;16;18;19;
2017-11-30T05:50:00.000Z;9;11;11;13;14;15;16;17;19;19;21;23;24;;25;26;26;27;0;1;3;;;7;8;10;12;13;15;18;18;
2017-11-30T05:51:00.000Z;8;10;10;12;13;14;15;16;18;18;20;22;23;;24;25;25;26;0;0;2;;;6;7;9;11;12;15;17;18;
2017-11-30T05:52:00.000Z;7;9;9;11;12;13;14;15;17;17;19;21;22;;23;24;24;25;26;28;1;;;5;7;8;10;12;14;16;17;
2017-11-30T05:53:00.000Z;6;8;8;10;11;12;13;14;16;16;18;20;21;;22;23;23;24;25;27;28;;;4;5;7;9;10;13;15;16;
2017-11-30T05:54:00.000Z;5;7;7;9;10;11;12;13;15;15;17;19;20;;21;22;22;23;25;26;27;;;2;4;5;7;9;11;13;14;
2017-11-30T05:55:00.000Z;4;6;6;8;9;10;11;12;14;14;16;18;19;;20;21;21;22;24;25;26;28;;0;2;3;5;7;9;11;12;
2017-11-30T05:56:00.000Z;3;5;5;7;8;9;10;11;13;13;15;17;18;;19;20;20;21;23;24;25;27;28;0;1;3;5;6;9;11;12;
2017-11-30T05:57:00.000Z;2;4;4;6;7;8;9;10;12;12;14;16;17;;18;19;19;20;22;23;24;26;27;28;0;2;4;5;7;10;11;
2017-11-30T05:58:00.000Z;1;3;3;5;6;7;8;9;11;11;13;15;16;;17;18;18;19;21;22;23;25;26;27;29;0;2;4;6;8;9;
2017-11-30T05:59:00.000Z;0;2;2;4;5;6;7;8;10;10;12;14;15;;16;17;17;18;20;21;22;24;25;26;28;29;1;2;5;7;8;
2017-11-30T06:00:00.000Z;0;1;1;3;4;5;6;7;9;9;11;13;14;;15;16;16;17;19;20;21;23;24;25;26;27;24;1;3;6;6;
2017-11-30T06:01:00.000Z;18;0;0;2;3;4;5;6;8;8;10;12;13;;14;15;16;16;18;19;20;22;23;24;25;27;23;0;2;4;5;
2017-11-30T06:02:00.000Z;17;0;0;2;3;4;5;6;8;8;10;11;13;;13;15;15;16;17;19;20;21;22;24;25;26;22;23;1;3;4;
2017-11-30T06:03:00.000Z;16;18;0;0;2;2;4;5;6;7;8;10;11;;12;13;14;15;16;17;19;20;21;23;24;25;21;22;0;2;3;
2017-11-30T06:04:00.000Z;15;17;17;0;1;2;3;4;6;6;8;10;11;;12;13;14;15;16;17;19;19;20;22;24;25;20;21;0;1;2;
2017-11-30T06:05:00.000Z;14;16;16;0;0;1;3;4;5;6;7;9;10;;11;12;13;14;15;16;18;18;19;21;23;24;19;20;23;0;1;
2017-11-30T06:06:00.000Z;13;15;15;17;0;1;2;3;5;5;7;9;10;;10;12;12;13;14;16;17;17;18;21;22;23;18;19;22;0;1;
2017-11-30T06:07:00.000Z;12;14;14;16;17;0;1;2;4;4;6;8;9;;10;11;12;12;14;15;17;16;17;20;21;23;17;18;21;23;24;
2017-11-30T06:08:00.000Z;11;13;14;16;17;18;0;1;3;3;5;7;8;;9;10;11;11;13;14;15;15;16;19;20;22;16;17;20;22;23;
2017-11-30T06:09:00.000Z;10;12;13;15;16;17;18;0;2;2;4;6;7;;8;9;10;10;12;13;15;14;15;18;20;21;15;16;19;21;22;
2017-11-30T06:10:00.000Z;9;11;12;14;15;16;17;18;0;1;3;5;6;;6;8;8;9;10;12;13;13;14;17;18;19;14;15;18;20;21;
2017-11-30T06:11:00.000Z;8;10;11;13;14;15;16;17;0;0;1;3;4;;5;6;7;8;9;10;12;12;13;15;17;18;12;14;17;19;20;
2017-11-30T06:12:00.000Z;7;9;10;12;13;14;15;16;18;19;0;2;3;;4;5;6;7;8;9;11;11;12;15;16;17;11;13;16;18;19;
2017-11-30T06:13:00.000Z;6;8;9;11;12;13;14;15;17;17;19;1;3;;3;5;5;6;7;9;10;10;11;14;15;16;11;12;15;17;18;
2017-11-30T06:14:00.000Z;5;7;8;10;11;12;13;14;16;16;18;0;1;;2;3;4;5;6;7;9;9;10;12;14;15;10;11;14;17;18;
2017-11-30T06:15:00.000Z;4;6;7;9;10;11;12;13;15;15;17;18;0;;0;2;2;3;4;6;7;8;9;11;12;13;9;10;13;16;17;
2017-11-30T06:16:00.000Z;3;5;6;8;9;10;11;12;14;14;16;17;18;;0;0;1;2;3;4;6;7;8;10;11;12;8;9;12;14;15;
2017-11-30T06:17:00.000Z;2;4;5;7;8;9;10;11;13;13;15;16;17;;18;19;0;1;2;4;5;6;7;9;10;11;6;8;11;13;14;
2017-11-30T06:18:00.000Z;1;3;4;6;7;8;9;10;12;12;14;15;16;;17;18;0;0;1;2;4;5;6;7;8;10;5;7;10;12;13;
2017-11-30T06:19:00.000Z;0;2;3;5;6;7;8;9;11;11;13;14;15;;16;17;18;19;0;2;3;4;5;7;8;9;4;6;9;11;12;
2017-11-30T06:20:00.000Z;0;1;2;4;5;6;7;8;10;10;12;13;14;;15;16;17;18;19;0;2;3;4;6;7;8;3;5;8;10;11;
2017-11-30T06:21:00.000Z;18;0;1;3;5;5;6;7;9;9;11;12;13;;14;15;16;17;18;19;1;2;3;4;6;7;2;4;7;9;10;
2017-11-30T06:22:00.000Z;17;19;20;2;4;5;6;7;8;9;10;12;12;;13;14;15;16;17;18;20;1;2;3;4;6;1;3;6;8;9;
2017-11-30T06:23:00.000Z;16;18;19;0;2;2;3;4;6;6;8;9;10;;11;12;13;13;14;15;17;0;1;2;3;4;0;2;5;7;8;
2017-11-30T06:24:00.000Z;15;17;18;19;1;1;2;3;5;5;7;8;9;;10;11;12;12;13;14;16;18;0;0;2;3;5;1;4;6;7;
2017-11-30T06:25:00.000Z;14;16;17;18;20;0;1;2;4;4;6;7;8;;9;10;11;11;12;13;15;17;18;0;0;1;0;0;3;5;6;
2017-11-30T06:26:00.000Z;13;15;16;17;19;19;0;0;2;3;4;5;6;;7;8;9;10;11;12;13;16;17;17;0;1;2;4;6;9;10;
2017-11-30T06:27:00.000Z;12;14;15;16;18;18;19;0;2;2;4;5;6;;7;8;8;9;10;11;13;15;16;16;0;0;2;0;3;5;6;
2017-11-30T06:28:00.000Z;11;13;14;15;17;17;18;0;1;1;2;4;5;;6;7;7;8;9;10;12;14;15;15;17;0;1;3;1;4;5;
2017-11-30T06:29:00.000Z;10;12;13;14;16;16;17;0;1;1;3;4;5;;6;7;7;8;9;10;12;13;14;15;17;18;0;2;1;3;4;
2017-11-30T06:30:00.000Z;9;11;12;13;15;15;16;18;0;1;2;4;5;;5;6;7;8;9;10;11;12;13;15;17;18;0;1;4;2;3;
2017-11-30T06:31:00.000Z;8;10;11;12;14;14;16;17;19;20;0;2;3;;4;5;5;6;7;8;10;11;12;13;15;17;19;0;3;1;2;
2017-11-30T06:32:00.000Z;7;9;10;11;13;13;15;16;18;18;0;1;2;;3;4;4;5;6;7;9;10;11;12;14;16;17;19;2;4;0;
2017-11-30T06:33:00.000Z;6;8;9;10;12;12;14;15;17;17;18;0;1;;2;3;3;4;5;6;8;9;10;11;13;15;16;18;1;3;4;
2017-11-30T06:34:00.000Z;5;7;8;9;11;11;13;14;16;16;17;19;0;;0;1;2;3;4;5;6;8;9;10;12;13;15;16;0;2;3;
2017-11-30T06:35:00.000Z;4;6;7;8;10;10;12;13;15;15;16;18;19;;20;0;1;2;3;4;5;7;8;9;11;12;14;15;18;1;2;
2017-11-30T06:36:00.000Z;3;5;6;7;9;9;11;12;14;14;15;17;18;;18;19;0;0;2;3;4;6;7;8;9;11;13;14;16;0;1;
2017-11-30T06:37:00.000Z;2;4;5;6;8;8;10;11;13;13;14;16;17;;17;18;19;20;0;1;3;5;6;6;8;9;11;13;15;17;18;
2017-11-30T06:38:00.000Z;1;3;4;5;7;7;9;10;12;12;13;15;16;;16;17;18;19;20;0;1;4;5;5;7;8;10;11;14;16;17;
2017-11-30T06:39:00.000Z;0;2;3;4;6;6;8;9;11;11;12;14;15;;15;16;17;18;19;20;0;3;4;4;6;7;9;10;13;15;16;
2017-11-30T06:40:00.000Z;0;1;2;3;5;5;7;8;10;10;11;13;14;;14;15;16;17;18;19;0;2;3;3;5;6;8;10;12;14;15;
2017-11-30T06:41:00.000Z;18;0;0;2;3;4;5;7;8;9;10;11;12;;13;14;15;16;17;18;0;1;2;2;4;5;7;8;11;13;14;
2017-11-30T06:42:00.000Z;17;19;20;1;3;4;5;7;8;8;10;11;12;;13;14;15;15;17;18;19;0;1;2;4;5;7;8;11;13;14;
2017-11-30T06:43:00.000Z;16;18;19;0;1;2;4;5;7;7;8;10;11;;11;12;13;14;15;16;18;20;0;0;2;4;5;7;9;12;13;
2017-11-30T06:44:00.000Z;15;17;18;19;0;1;2;4;5;5;7;8;9;;10;11;12;12;14;15;16;19;19;0;2;3;5;7;9;12;13;
2017-11-30T06:45:00.000Z;14;16;17;18;0;0;2;3;4;5;6;8;8;;9;10;11;12;13;14;16;18;18;19;0;2;4;5;8;10;11;
2017-11-30T06:46:00.000Z;13;15;16;17;19;0;1;2;4;4;5;7;8;;8;9;10;11;12;13;15;17;17;18;20;1;3;4;7;9;10;
2017-11-30T06:47:00.000Z;12;14;15;16;18;18;0;1;2;3;4;5;6;;7;8;9;10;11;12;14;16;16;17;19;20;1;3;5;8;9;
2017-11-30T06:48:00.000Z;11;13;14;15;17;17;0;1;2;2;4;5;6;;7;8;9;10;11;12;14;15;15;17;18;20;21;1;4;6;7;
2017-11-30T06:49:00.000Z;10;12;13;14;16;16;0;0;1;1;2;4;5;;5;6;7;8;9;10;12;14;14;15;17;18;20;0;2;5;6;
2017-11-30T06:50:00.000Z;9;11;12;13;15;15;17;18;0;0;1;3;4;;4;5;6;7;8;9;11;13;13;14;16;17;19;20;2;4;5;
2017-11-30T06:51:00.000Z;9;10;11;13;14;15;17;18;0;0;0;2;3;;3;4;5;6;7;8;10;12;12;13;15;16;18;19;1;3;4;
2017-11-30T06:52:00.000Z;9;10;11;12;14;15;16;18;19;20;0;1;2;;3;4;5;6;7;8;10;11;11;13;15;16;18;19;0;2;3;
2017-11-30T06:53:00.000Z;8;9;10;12;13;14;16;17;19;19;21;0;1;;2;3;4;5;6;7;9;10;10;12;13;15;16;18;20;1;2;
2017-11-30T06:54:00.000Z;7;9;9;11;13;14;15;17;18;19;20;22;0;;0;1;2;3;4;5;7;9;9;10;12;13;15;16;19;0;1;
2017-11-30T06:55:00.000Z;7;8;9;11;12;13;15;16;18;18;20;21;22;;0;1;1;2;3;5;6;8;8;10;11;12;14;15;18;20;21;
2017-11-30T06:56:00.000Z;6;7;8;9;11;12;13;15;17;17;18;20;21;;22;23;0;1;2;3;5;7;7;8;10;11;13;14;17;19;20;
2017-11-30T06:57:00.000Z;5;7;8;9;11;12;13;15;16;17;18;19;20;;21;22;23;0;1;2;4;6;6;7;9;10;12;13;16;18;19;
2017-11-30T06:58:00.000Z;4;5;6;8;9;10;12;13;15;15;16;18;19;;19;21;21;22;0;1;3;5;5;6;8;9;11;12;15;17;18;
2017-11-30T06:59:00.000Z;3;4;5;6;8;9;10;12;14;14;15;17;18;;18;20;20;21;23;0;2;4;4;5;6;8;9;11;14;16;17;
2017-11-30T07:00:00.000Z;2;3;4;6;7;8;10;11;13;13;15;16;17;;18;19;20;20;22;23;1;3;3;4;5;7;8;10;13;15;16;
2017-11-30T07:01:00.000Z;0;2;3;4;6;7;8;10;11;12;13;14;15;;16;17;18;19;20;21;23;2;2;2;4;5;7;8;11;13;14;
2017-11-30T07:02:00.000Z;0;2;2;4;5;6;8;9;11;11;13;14;15;;16;17;18;18;20;21;22;24;1;1;3;4;6;7;10;12;13;
2017-11-30T07:03:00.000Z;0;2;2;4;5;6;8;9;11;12;13;14;15;;16;17;18;18;20;21;22;23;0;0;2;3;4;6;9;11;12;
2017-11-30T07:04:00.000Z;0;2;2;4;5;6;8;9;11;12;13;14;15;;16;17;18;18;20;21;22;22;26;0;2;3;5;6;9;11;12;
2017-11-30T07:05:00.000Z;0;0;0;1;3;4;5;7;9;9;10;12;13;;13;14;15;16;17;18;20;21;25;0;0;1;3;5;7;10;11;
2017-11-30T07:06:00.000Z;13;15;0;2;3;4;6;7;9;9;10;12;13;;13;14;15;16;17;18;20;20;24;24;0;1;3;5;7;10;11;
2017-11-30T07:07:00.000Z;12;14;15;0;2;3;4;6;8;8;9;11;12;;12;13;14;15;16;17;19;19;23;23;25;0;2;4;6;9;10;
2017-11-30T07:08:00.000Z;11;13;14;15;1;2;3;5;7;7;8;10;11;;11;12;13;14;15;16;18;18;22;22;24;25;1;2;5;7;9;
2017-11-30T07:09:00.000Z;10;12;13;14;0;1;3;4;6;6;8;9;10;;11;12;13;13;15;16;17;17;21;21;23;24;0;1;4;6;7;
2017-11-30T07:10:00.000Z;9;11;12;13;0;0;2;4;5;6;7;8;9;;10;11;12;13;14;15;17;16;20;21;22;23;25;0;3;5;6;
2017-11-30T07:11:00.000Z;8;10;11;12;0;0;1;3;5;5;6;8;9;;9;10;11;12;13;14;16;15;19;20;21;23;25;0;3;5;6;
2017-11-30T07:12:00.000Z;7;9;10;11;13;0;0;2;4;4;6;7;8;;9;10;10;11;12;14;15;14;18;19;21;22;24;25;2;4;5;
2017-11-30T07:13:00.000Z;6;8;9;11;12;13;0;1;3;3;5;6;7;;8;9;9;10;11;13;14;13;17;18;20;21;23;24;1;3;4;
2017-11-30T07:14:00.000Z;5;7;8;10;11;12;0;1;3;3;4;6;7;;7;8;9;10;11;12;14;12;16;18;20;21;23;24;27;1;2;
2017-11-30T07:15:00.000Z;4;6;7;9;10;11;13;0;2;2;3;5;6;;6;7;8;9;10;11;13;11;15;17;19;20;22;23;26;0;2;
2017-11-30T07:16:00.000Z;3;5;6;8;9;10;12;13;1;1;3;4;5;;6;7;7;8;9;11;12;10;14;16;18;19;21;22;25;28;0;
2017-11-30T07:17:00.000Z;2;4;5;7;8;9;11;13;0;0;2;3;4;;5;6;6;7;8;10;11;9;13;15;17;18;20;21;24;27;28;
2017-11-30T07:18:00.000Z;1;3;4;6;7;8;10;12;14;0;0;2;3;;4;5;6;6;7;9;10;8;12;14;16;17;19;21;23;26;27;
2017-11-30T07:19:00.000Z;0;2;3;5;6;7;9;11;13;0;0;1;2;;3;4;5;6;7;8;9;7;11;14;15;16;18;20;22;25;26;
2017-11-30T07:20:00.000Z;17;1;2;4;5;6;8;10;12;12;0;1;2;;3;4;5;5;7;8;9;6;10;14;15;16;18;20;22;25;26;
2017-11-30T07:21:00.000Z;16;0;1;3;5;6;7;9;11;11;13;0;1;;2;3;4;4;6;7;8;5;9;13;14;15;17;19;21;24;25;
2017-11-30T07:22:00.000Z;15;0;0;2;3;4;6;8;10;10;12;13;14;;0;1;2;3;4;5;7;4;8;11;12;14;16;17;20;22;23;
2017-11-30T07:23:00.000Z;14;16;0;1;3;4;6;7;9;10;11;13;14;;0;0;1;1;3;4;5;3;7;10;11;12;14;16;18;21;22;
2017-11-30T07:24:00.000Z;13;15;16;0;2;3;5;6;8;9;10;12;13;;13;15;0;0;2;3;4;2;6;9;10;11;13;15;17;20;21;
2017-11-30T07:25:00.000Z;12;14;15;17;0;2;3;5;7;7;9;11;12;;12;14;14;15;1;2;4;1;5;8;9;10;12;14;17;19;20;
2017-11-30T07:26:00.000Z;11;13;14;16;0;1;2;4;6;7;8;10;11;;12;13;14;14;0;0;2;0;4;6;8;9;11;12;15;17;18;
2017-11-30T07:27:00.000Z;10;12;13;15;16;0;1;3;5;5;7;9;10;;10;12;12;13;0;0;1;0;3;5;7;8;10;11;14;16;18;
2017-11-30T07:28:00.000Z;9;11;12;14;15;0;1;2;4;5;6;8;9;;10;11;12;13;14;0;1;-1;2;6;7;8;10;12;14;17;18;
2017-11-30T07:29:00.000Z;8;10;11;13;14;0;0;2;4;4;6;8;9;;9;11;12;12;14;15;0;-2;1;4;6;7;9;10;13;16;17;
2017-11-30T07:30:00.000Z;7;9;10;12;13;0;0;2;4;4;6;7;8;;9;10;11;12;13;15;0;-3;0;3;5;6;8;9;12;14;15;
2017-11-30T07:31:00.000Z;6;8;9;11;12;14;0;2;4;4;6;7;8;;9;10;11;12;13;15;16;-4;0;2;4;5;7;9;11;14;15;
2017-11-30T07:32:00.000Z;5;7;8;10;11;13;0;1;3;3;5;6;8;;8;9;10;11;13;14;16;-5;-1;2;3;5;7;8;11;13;14;
2017-11-30T07:33:00.000Z;4;6;7;9;10;12;13;0;2;2;4;6;7;;7;9;10;10;12;13;15;16;-2;1;3;4;6;7;10;13;14;
